nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,smoker,nationalité_francaise,revenu_estime_mois,risque_personnel,date_creation_compte,loyer_mensuel,montant_pret
Young,Lisa,-1.34013748259352,-0.09246012739685418,-0.13782657774128895,1.0011287264380062,-0.9691953867476463,1.4277950361698026,1.0827126326214775,0.9917273766439184,0.8159035896340476,0.8322178989478857,-1.2356815284023364,-0.15022535260827233,-0.040137955762098734,0.9101110303813431
Smith,Jose,-0.27040443727506064,0.01999696114936584,-1.1441028249124963,-0.9988725461489633,1.0317836977698849,0.01635653275417563,-1.1000385418517336,0.9917273766439184,0.8159035896340476,1.7748481845733408,-0.5813821006217633,-0.7802672507945693,-1.35942695151741,-0.02938569396164685
Wilson,Dennis,0.38332131264177566,-1.2068076411730406,0.9711309191412667,-0.9988725461489633,1.0317836977698849,1.4277950361698026,-0.22693807206244912,0.9917273766439184,0.8159035896340476,-1.4228573630118875,-0.06482992079499539,-1.4103091489808661,-0.040137955762098734,0.35294208386800857
Taylor,Jeffery,0.6210397671569888,-1.1352440393708985,-0.8771315756629924,1.0011287264380062,1.0317836977698849,0.7220757844619891,1.51926286751612,0.9917273766439184,0.8159035896340476,0.5444861825491045,0.004043703181907082,-0.15022535260827233,1.542259415749127,1.1038303474368762
Warren,Alexander,-1.4589967098511265,-1.482838676695581,1.0190488356732292,1.0011287264380062,1.0317836977698849,0.7220757844619891,0.6461623977268354,-1.0083416305235788,0.8159035896340476,-0.8791679847859695,-1.3734287763561412,-0.7802672507945693,1.542259415749127,0.7373278268052514
Farmer,Angela,-0.09211559638865072,1.8397571212609365,1.1970296685062316,-0.9988725461489633,-0.9691953867476463,-0.6893627189536378,0.6461623977268354,0.9917273766439184,0.8159035896340476,-0.5799623042363166,0.07291732715880955,-0.7802672507945693,-1.4339135605891864,-0.8083924909040522
Scott,Tara,-0.5675525054190771,-0.5525118532677565,1.7104359170629702,1.0011287264380062,1.0317836977698849,-1.3950819706614512,-1.536588776746376,-1.0083416305235788,-1.2256350048031088,-0.39461365256839004,0.004043703181907082,1.7399003419506185,-0.040137955762098734,-0.8083924909040522
Moreno,Dennis,-0.6864117326766837,0.060890447893446636,0.9026767526670348,-0.9988725461489633,-0.9691953867476463,-1.3950819706614512,1.0827126326214775,-1.0083416305235788,-1.2256350048031088,1.2479284462602354,0.5894695069855778,-0.15022535260827233,-0.040137955762098734,-0.8083924909040522
Stewart,Emily,-0.745841346305487,-1.237477756231099,0.2592075878092564,-0.9988725461489633,-0.9691953867476463,-1.3950819706614512,1.51926286751612,0.9917273766439184,0.8159035896340476,1.1684933098311239,-1.5800496482868485,-1.4103091489808661,-1.2611505803623335,-0.8083924909040522
Montes,Joseph,-1.0429894144495035,-0.4809482514656145,0.6083238368278383,1.0011287264380062,-0.9691953867476463,1.4277950361698026,-1.536588776746376,-1.0083416305235788,0.8159035896340476,-1.762663224403086,0.004043703181907082,-0.15022535260827233,-1.3295164764011047,0.8189336699019417
Torres,Victoria,-1.34013748259352,-0.061790012338792846,-0.8155228258361834,-0.9988725461489633,-0.9691953867476463,-1.3950819706614512,-1.1000385418517336,0.9917273766439184,-1.2256350048031088,0.681291139732574,-0.1681403567603489,-0.7802672507945693,-0.040137955762098734,-0.8083924909040522
Ramirez,Peggy,1.631343198846645,-1.5237321634396617,-0.32265282722171407,1.0011287264380062,-0.9691953867476463,0.01635653275417563,0.20961216283219314,0.9917273766439184,0.8159035896340476,-1.762663224403086,-0.9601870324947268,-0.15022535260827233,-0.040137955762098734,-0.8083924909040522
Murphy,Lori,0.38332131264177566,1.1956847050416721,-0.918204075547531,1.0011287264380062,1.0317836977698849,0.7220757844619891,1.51926286751612,0.9917273766439184,0.8159035896340476,0.26911104292818505,-1.683360084252202,0.4798165455780246,-0.040137955762098734,1.2643512966315686
Harrington,Tommy,0.6804693807857921,1.1956847050416721,-0.7607594926567981,-0.9988725461489633,1.0317836977698849,0.01635653275417563,-0.6634883069570914,-1.0083416305235788,0.8159035896340476,-1.4696358322423642,0.03848051517035832,-0.7802672507945693,-0.040137955762098734,1.4087202058439794
Becker,Norma,-0.8647005735630936,-0.29692756111725527,0.4371884206422587,1.0011287264380062,-0.9691953867476463,1.4277950361698026,1.51926286751612,0.9917273766439184,-1.2256350048031088,1.8869399882010869,1.0371480628354435,-1.4103091489808661,1.542259415749127,-0.6630272451307571
Brown,Nicholas,0.26446208538416904,-1.7486463405321018,0.033308838444290605,-0.9988725461489633,1.0317836977698849,0.7220757844619891,1.0827126326214775,-1.0083416305235788,-1.2256350048031088,-1.762663224403086,1.5881370546506626,-0.15022535260827233,1.542259415749127,-0.8083924909040522
Crosby,Nicole,-1.4589967098511265,0.030220332835388216,0.9574400858464202,1.0011287264380062,-0.9691953867476463,-1.3950819706614512,-0.22693807206244912,0.9917273766439184,0.8159035896340476,-1.4096181736070355,-1.2356815284023364,-0.15022535260827233,-0.040137955762098734,-0.8083924909040522
Watts,Michael,0.6804693807857921,0.27558125329986716,0.43034300399483594,-0.9988725461489633,1.0317836977698849,-0.6893627189536378,1.0827126326214775,0.9917273766439184,-1.2256350048031088,1.1967369138948079,-0.3403244167026049,1.1098584437643215,1.542259415749127,-0.8083924909040522
Moore,Deborah,0.14560285812656246,0.46982531533424876,-0.007763661440248099,1.0011287264380062,-0.9691953867476463,0.7220757844619891,1.0827126326214775,-1.0083416305235788,0.8159035896340476,-0.2595739206389007,1.0371480628354435,-0.7802672507945693,-1.3483786530695183,0.7810830557453678
Smith,Molly,1.1559062898162185,-1.3397114730912996,0.24551675451440982,1.0011287264380062,-0.9691953867476463,1.4277950361698026,-0.6634883069570914,-1.0083416305235788,-1.2256350048031088,-0.7282412255706578,-1.3045551523792387,1.1098584437643215,-0.040137955762098734,-0.8083924909040522
Grimes,Joseph,1.453054357960235,-0.051566640652773374,-0.4321794935804856,1.0011287264380062,-0.9691953867476463,0.7220757844619891,-1.536588776746376,-1.0083416305235788,0.8159035896340476,-0.20308671251153262,-1.3045551523792387,-0.7802672507945693,1.542259415749127,1.8639548120246399
Hogan,William,-0.15154521001745402,-0.3889379062914363,-0.9387403254898009,-0.9988725461489633,1.0317836977698849,-1.3950819706614512,-1.536588776746376,-1.0083416305235788,0.8159035896340476,-0.1298298644713521,-1.4423024003330436,-1.4103091489808661,1.542259415749127,0.33972248909563824
Moore,Mallory,-1.1024190280783068,1.0730042448094326,0.20444425462987015,1.0011287264380062,1.0317836977698849,0.7220757844619891,1.51926286751612,-1.0083416305235788,-1.2256350048031088,-0.27810878580569337,-1.6489232722637508,1.1098584437643215,1.542259415749127,0.9568148250633524
Herman,Angela,-0.8052709599342903,1.441045625506154,-0.13098116109386518,-0.9988725461489633,1.0317836977698849,-0.6893627189536378,1.0827126326214775,0.9917273766439184,0.8159035896340476,-1.3893180831862626,0.24510138710106535,-0.7802672507945693,-0.040137955762098734,-0.8083924909040522
Miles,Tracy,-0.03268598275984742,1.0218873863793323,0.7041596698917632,-0.9988725461489633,-0.9691953867476463,0.7220757844619891,-0.22693807206244912,0.9917273766439184,-1.2256350048031088,-0.2498651817420093,1.2437689347661505,1.7399003419506185,1.542259415749127,-0.8083924909040522
Sharp,Patricia,0.3238916990129724,-0.3173743044892942,-0.25419866074748226,-0.9988725461489633,-0.9691953867476463,-0.6893627189536378,-0.6634883069570914,-1.0083416305235788,-1.2256350048031088,-0.47493140162449154,0.004043703181907082,1.7399003419506185,-0.040137955762098734,-0.8083924909040522
Howard,Timothy,-0.9835598008207002,1.5023858556222736,0.8616042527824962,-0.9988725461489633,-0.9691953867476463,-0.6893627189536378,0.6461623977268354,0.9917273766439184,0.8159035896340476,0.1676105908243205,0.5205958830086752,-1.4103091489808661,-0.040137955762098734,-0.8083924909040522
Brown,Michael,-1.16184864170711,1.420598882134115,-0.651232826298027,1.0011287264380062,1.0317836977698849,-1.3950819706614512,-1.536588776746376,-1.0083416305235788,-1.2256350048031088,-0.6258581608398032,1.3815161827199554,1.7399003419506185,1.542259415749127,-0.8083924909040522
Harrison,Amy,-0.5081228917902738,1.2468015634717722,1.5461459175248145,-0.9988725461489633,1.0317836977698849,0.7220757844619891,-0.6634883069570914,-1.0083416305235788,-1.2256350048031088,-0.3284177055441306,1.4848266186853092,-0.7802672507945693,1.542259415749127,-0.8083924909040522
Mueller,Meghan,-1.34013748259352,0.29602799667190904,-1.8834078228341997,-0.9988725461489633,-0.9691953867476463,0.01635653275417563,1.51926286751612,0.9917273766439184,0.8159035896340476,-0.9780205990088636,0.34841182306641905,-0.7802672507945693,-1.3715133026410127,-0.7236204138324638
Conley,Jeffrey,-0.9241301871918969,-1.8713268007643442,0.177062588040178,-0.9988725461489633,1.0317836977698849,-1.3950819706614512,-0.6634883069570914,0.9917273766439184,0.8159035896340476,0.31147644902371113,1.347079370731504,-0.7802672507945693,1.542259415749127,-0.8083924909040522
Diaz,John,-0.9835598008207002,-1.7077528537880209,-0.28158032733717536,-0.9988725461489633,1.0317836977698849,0.7220757844619891,-0.6634883069570914,0.9917273766439184,-1.2256350048031088,-0.6073232956730106,-0.7535661605640194,1.7399003419506185,-0.040137955762098734,-0.8083924909040522
Lee,Keith,-1.34013748259352,0.12223067800956637,0.6973142532443394,1.0011287264380062,1.0317836977698849,0.7220757844619891,-1.536588776746376,0.9917273766439184,-1.2256350048031088,1.6530476420487032,-1.201244716413885,1.1098584437643215,1.542259415749127,-0.08313291402170213
Martin,Melanie,-1.577855937108733,-0.900106490592439,-2.2256786552053587,-0.9988725461489633,1.0317836977698849,0.7220757844619891,-1.1000385418517336,0.9917273766439184,0.8159035896340476,2.013153593860675,-0.3403244167026049,-0.7802672507945693,-0.040137955762098734,1.9201610355833159
Contreras,Wesley,1.5124839715890384,0.1529007930676277,1.8473442500114339,1.0011287264380062,-0.9691953867476463,1.4277950361698026,1.51926286751612,0.9917273766439184,0.8159035896340476,-1.5640753833303076,1.0371480628354435,1.7399003419506185,1.542259415749127,0.9651619374780906
Morales,Tina,-1.6372855507375363,-0.07201338402481232,0.6699325866546473,-0.9988725461489633,-0.9691953867476463,-1.3950819706614512,1.51926286751612,0.9917273766439184,-1.2256350048031088,-0.3293003181711207,0.10735413914726079,0.4798165455780246,-0.040137955762098734,-0.8083924909040522
Curtis,Devin,0.14560285812656246,-1.0227869508246785,0.1496809214504849,1.0011287264380062,-0.9691953867476463,-0.6893627189536378,0.20961216283219314,-1.0083416305235788,0.8159035896340476,0.8163308716620634,0.34841182306641905,-1.4103091489808661,-0.040137955762098734,0.5439440822258524
Morgan,Lance,0.02674363086895587,1.9113207230630758,0.23182592121956327,-0.9988725461489633,-0.9691953867476463,-0.6893627189536378,-0.22693807206244912,0.9917273766439184,0.8159035896340476,1.183497724489956,0.004043703181907082,-0.15022535260827233,-0.040137955762098734,-0.8083924909040522
Lee,Travis,-1.0429894144495035,-0.26625744605919394,0.05384508838656093,1.0011287264380062,1.0317836977698849,-1.3950819706614512,-0.22693807206244912,0.9917273766439184,0.8159035896340476,-1.6214452040846659,0.48615907102022404,1.1098584437643215,-0.040137955762098734,-0.8083924909040522
Mejia,Paul,1.037047062558612,-0.0413432689667539,-0.6443874096506038,-0.9988725461489633,-0.9691953867476463,0.7220757844619891,1.51926286751612,-1.0083416305235788,0.8159035896340476,-0.3760787874015974,0.34841182306641905,-0.7802672507945693,1.542259415749127,0.7593321957410605
White,Deborah,1.6907728124754482,0.858313439403012,-1.0893394917331107,1.0011287264380062,1.0317836977698849,-1.3950819706614512,-1.536588776746376,0.9917273766439184,0.8159035896340476,0.1914411317530539,1.312642558743053,0.4798165455780246,1.542259415749127,-0.39711051237241685
Cox,Hunter,-0.4486932781614705,2.054447926667357,0.868449669429919,-0.9988725461489633,1.0317836977698849,-0.6893627189536378,0.6461623977268354,-1.0083416305235788,0.8159035896340476,0.2523414030153726,1.1404584988007969,-0.7802672507945693,-1.4397177941478896,0.38813064595582014
Hall,Charles,0.7993286080433988,-0.7569792869881576,0.5124880037639133,-0.9988725461489633,-0.9691953867476463,-0.6893627189536378,-1.536588776746376,0.9917273766439184,0.8159035896340476,-0.6258581608398032,0.2106645751126145,1.1098584437643215,-0.040137955762098734,0.1736703908052453
Hale,Christopher,-0.9241301871918969,1.1343444749255522,-0.0488361613247868,1.0011287264380062,1.0317836977698849,0.7220757844619891,-0.22693807206244912,0.9917273766439184,0.8159035896340476,0.0908232922761795,1.657010678627565,1.7399003419506185,-0.040137955762098734,-0.25513881621047607
Taylor,Stacy,-1.2212782553359134,-1.0534570658827398,2.0116342495495907,1.0011287264380062,-0.9691953867476463,1.4277950361698026,0.6461623977268354,0.9917273766439184,-1.2256350048031088,0.4509292440881511,-1.5456128362983972,1.1098584437643215,-0.040137955762098734,-0.8083924909040522
Martinez,David,-1.1024190280783068,-1.0023402074526395,1.5324550842299678,-0.9988725461489633,1.0317836977698849,0.01635653275417563,1.0827126326214775,0.9917273766439184,-1.2256350048031088,-1.762663224403086,-0.3403244167026049,1.1098584437643215,-0.040137955762098734,-0.8083924909040522
Wagner,Daniel,-1.5184263234799298,-0.16402372919899338,0.06753592168140651,-0.9988725461489633,1.0317836977698849,1.4277950361698026,-0.22693807206244912,0.9917273766439184,0.8159035896340476,1.0572841188303679,-1.1323710924369825,-0.15022535260827233,-0.040137955762098734,1.3703784195417439
Spencer,Lisa,1.3936247443314318,0.29602799667190904,0.05384508838656093,-0.9988725461489633,1.0317836977698849,1.4277950361698026,-0.22693807206244912,0.9917273766439184,0.8159035896340476,0.7121825816772285,-0.7535661605640194,1.7399003419506185,-0.040137955762098734,0.008672266475143783
Adams,Holly,-0.27040443727506064,1.625066315854516,-0.8429044924258765,1.0011287264380062,1.0317836977698849,0.01635653275417563,-1.536588776746376,0.9917273766439184,0.8159035896340476,-1.412266011488006,-1.5456128362983972,1.7399003419506185,-0.040137955762098734,0.29472485966515494
Frank,Vanessa,0.9181878353010053,1.5023858556222736,-0.20628074421552076,-0.9988725461489633,1.0317836977698849,0.7220757844619891,1.51926286751612,-1.0083416305235788,0.8159035896340476,1.5718472803656116,0.692779942950931,-0.15022535260827233,1.542259415749127,2.1818763033094086
Yoder,Kristine,-0.5675525054190771,1.1752379616696331,1.4845371676980053,1.0011287264380062,-0.9691953867476463,0.7220757844619891,1.0827126326214775,-1.0083416305235788,0.8159035896340476,0.5074164522155192,0.2106645751126145,-0.15022535260827233,-0.040137955762098734,1.2486572092490846
Estrada,Marcus,-0.745841346305487,0.4596019436482293,0.35504342087318036,1.0011287264380062,-0.9691953867476463,-1.3950819706614512,0.6461623977268354,0.9917273766439184,0.8159035896340476,0.03521869677580153,1.6225738666391136,1.7399003419506185,1.542259415749127,-0.8083924909040522
Coleman,Diana,-0.5675525054190771,-0.6036287116978568,0.27289842110410195,-0.9988725461489633,-0.9691953867476463,0.7220757844619891,-1.536588776746376,-1.0083416305235788,-1.2256350048031088,1.789852599232173,1.0715848748238948,1.1098584437643215,-1.3221203510866613,0.2133528976531467
Robles,Robert,-0.9835598008207002,-0.7058624285580574,0.9711309191412667,1.0011287264380062,-0.9691953867476463,0.7220757844619891,-1.1000385418517336,-1.0083416305235788,-1.2256350048031088,-1.0609861859459355,0.07291732715880955,-1.4103091489808661,-0.040137955762098734,-0.8083924909040522
Peterson,Catherine,1.6907728124754482,0.7049628641127111,-0.25419866074748226,-0.9988725461489633,1.0317836977698849,1.4277950361698026,0.6461623977268354,0.9917273766439184,-1.2256350048031088,-0.5631926643235042,-1.6489232722637508,-0.7802672507945693,-1.4494115604457674,-0.8083924909040522
Holland,Dorothy,-0.745841346305487,1.1854613333556525,-0.2268169941577901,1.0011287264380062,1.0317836977698849,0.01635653275417563,-0.22693807206244912,0.9917273766439184,0.8159035896340476,-0.8217981640316112,-0.7535661605640194,-1.4103091489808661,-0.040137955762098734,-0.6624150792369811
Baker,Roy,0.5021805398993823,0.2244643948697669,1.4845371676980053,-0.9988725461489633,1.0317836977698849,-0.6893627189536378,1.0827126326214775,0.9917273766439184,0.8159035896340476,1.2638154735460576,-0.3403244167026049,1.7399003419506185,-0.040137955762098734,0.6101149253141341
Taylor,Michael,-0.8647005735630936,-2.709643279017987,0.8205317528979565,1.0011287264380062,1.0317836977698849,-1.3950819706614512,-1.1000385418517336,0.9917273766439184,-1.2256350048031088,1.1234800658546273,-0.3403244167026049,-0.15022535260827233,-0.040137955762098734,-0.8083924909040522
Diaz,Andres,1.453054357960235,0.5311655454503685,0.12229925486079274,1.0011287264380062,1.0317836977698849,-1.3950819706614512,-0.6634883069570914,0.9917273766439184,-1.2256350048031088,1.985792602423981,-1.3045551523792387,-1.4103091489808661,-0.040137955762098734,-0.8083924909040522
Fields,Sarah,-0.15154521001745402,-0.1231302424549126,-0.9592765754320702,1.0011287264380062,-0.9691953867476463,0.7220757844619891,0.20961216283219314,0.9917273766439184,0.8159035896340476,0.6327474452481171,1.1060216868123456,-1.4103091489808661,-0.040137955762098734,0.1686130885260439
Moore,Joseph,1.3936247443314318,-0.09246012739685418,0.3687342541680269,1.0011287264380062,1.0317836977698849,1.4277950361698026,1.0827126326214775,0.9917273766439184,0.8159035896340476,1.8578137715104126,-0.4780716646564099,1.7399003419506185,-0.040137955762098734,1.9566788951674599
Nelson,Thomas,0.7993286080433988,-0.4196080213494947,-0.17205366097840485,-0.9988725461489633,-0.9691953867476463,0.01635653275417563,0.6461623977268354,-1.0083416305235788,-1.2256350048031088,0.6230387063512257,-1.3045551523792387,-1.4103091489808661,-1.323639452563312,-0.8083924909040522
Johnson,Scott,1.3936247443314318,-0.5013949948376564,0.4782609205267974,1.0011287264380062,-0.9691953867476463,1.4277950361698026,-1.536588776746376,-1.0083416305235788,0.8159035896340476,1.2073282654186894,0.07291732715880955,1.1098584437643215,-1.2653376038073525,2.789214006668334
Beck,Ronald,0.44275092627057894,1.0525575014373936,0.3618888375206041,1.0011287264380062,1.0317836977698849,-1.3950819706614512,0.20961216283219314,-1.0083416305235788,0.8159035896340476,-0.5702535653394252,0.5894695069855778,0.4798165455780246,-1.5122960319896235,0.19584986956324185
Weber,Abigail,0.8587582216722021,-0.9512233490225392,0.8821405027247655,1.0011287264380062,1.0317836977698849,0.7220757844619891,0.6461623977268354,-1.0083416305235788,0.8159035896340476,-0.7935545599679272,-0.37476122869105616,1.1098584437643215,1.542259415749127,1.5644082863634214
Herring,William,0.5616101535281856,0.8071965809729117,-0.562242409881526,-0.9988725461489633,-0.9691953867476463,-1.3950819706614512,-1.1000385418517336,-1.0083416305235788,0.8159035896340476,-0.6417451881256254,1.1404584988007969,-0.15022535260827233,-1.5638220552007718,-0.4502725625468284
Perez,Jeffrey,-0.8052709599342903,-0.19469384425705472,1.2312567517433475,1.0011287264380062,1.0317836977698849,0.7220757844619891,-1.1000385418517336,-1.0083416305235788,0.8159035896340476,-1.2481000628678423,-0.030393108806544153,-0.15022535260827233,1.542259415749127,1.1849199350825812
Watkins,Joshua,0.9776174489298086,1.400152138762073,-0.952431158784647,-0.9988725461489633,-0.9691953867476463,1.4277950361698026,-0.22693807206244912,0.9917273766439184,0.8159035896340476,0.5559601466999762,-1.1323710924369825,0.4798165455780246,-0.040137955762098734,0.5904079174937114
Nichols,Elizabeth,-0.8052709599342903,2.371372448933978,-1.8902532394816232,1.0011287264380062,1.0317836977698849,-0.6893627189536378,0.20961216283219314,0.9917273766439184,0.8159035896340476,0.48005546077882527,0.5550326949971265,-0.7802672507945693,-1.4239191387907215,0.2327964056560092
Barber,Jodi,-0.745841346305487,-0.7160858002440769,0.7863046696608406,-0.9988725461489633,1.0317836977698849,1.4277950361698026,-1.536588776746376,0.9917273766439184,-1.2256350048031088,0.21527167268178732,0.34841182306641905,-0.15022535260827233,-0.040137955762098734,-0.8083924909040522
Garner,Samuel,0.02674363086895587,-0.26625744605919394,-0.7470686593619515,-0.9988725461489633,1.0317836977698849,1.4277950361698026,-1.1000385418517336,0.9917273766439184,0.8159035896340476,0.4959424880646475,0.6583431309624799,-0.15022535260827233,-0.040137955762098734,1.9496299043000054
Lopez,Kenneth,-1.2212782553359134,1.4512689971921733,0.49195175382164397,-0.9988725461489633,1.0317836977698849,-1.3950819706614512,-0.22693807206244912,0.9917273766439184,0.8159035896340476,0.14642788777655746,0.03848051517035832,0.4798165455780246,-1.385663099937066,-0.8083924909040522
Rivera,Phillip,-0.03268598275984742,-0.2049172159430742,-0.25419866074748226,1.0011287264380062,-0.9691953867476463,1.4277950361698026,0.6461623977268354,0.9917273766439184,0.8159035896340476,0.7624915014156657,0.5205958830086752,-1.4103091489808661,1.542259415749127,0.7929803315952363
Gonzalez,Karen,-0.3892636645326672,-1.4930620483816004,0.8752950860773427,-0.9988725461489633,-0.9691953867476463,1.4277950361698026,0.20961216283219314,0.9917273766439184,-1.2256350048031088,0.029040408386870647,0.692779942950931,1.1098584437643215,1.542259415749127,-0.8083924909040522
Bird,Dustin,-0.2109748236462573,0.745856350856792,0.8958313360196121,1.0011287264380062,1.0317836977698849,1.4277950361698026,0.6461623977268354,-1.0083416305235788,0.8159035896340476,0.1437800498955871,0.10735413914726079,-1.4103091489808661,-1.3292791167953781,2.7727819615333895
Maldonado,Jacqueline,0.5021805398993823,-0.16402372919899338,0.67677800330207,1.0011287264380062,1.0317836977698849,1.4277950361698026,0.20961216283219314,-1.0083416305235788,0.8159035896340476,-1.762663224403086,1.6225738666391136,-1.4103091489808661,-1.4455410164750506,2.0141812661556853
West,Yvonne,-1.6967151643663396,-1.1659141544289597,0.5056425871164906,-0.9988725461489633,1.0317836977698849,-1.3950819706614512,-1.536588776746376,0.9917273766439184,0.8159035896340476,-0.4184441934971235,1.347079370731504,0.4798165455780246,-1.2958272363616308,-0.8083924909040522
Wilson,Elizabeth,0.9181878353010053,0.14267742138160822,0.4851063371742212,1.0011287264380062,-0.9691953867476463,0.01635653275417563,-0.6634883069570914,-1.0083416305235788,0.8159035896340476,-1.406087723099075,-0.7191293485755683,-0.7802672507945693,-1.2853486009674833,-0.20073529270213344
Pugh,Stephanie,-0.09211559638865072,0.3369214834159898,-0.10359949450417304,1.0011287264380062,-0.9691953867476463,1.4277950361698026,1.51926286751612,-1.0083416305235788,-1.2256350048031088,-1.7026455657677575,0.03848051517035832,0.4798165455780246,1.542259415749127,-0.8083924909040522
Martinez,Isaac,-1.0429894144495035,0.5311655454503685,-0.04199074467736401,-0.9988725461489633,-0.9691953867476463,-0.6893627189536378,1.0827126326214775,0.9917273766439184,0.8159035896340476,0.994618622314069,-0.994623844483178,1.7399003419506185,-1.2827946116098643,-0.8083924909040522
Cox,Curtis,-0.9835598008207002,0.060890447893446636,-1.0824940750856877,-0.9988725461489633,1.0317836977698849,0.7220757844619891,0.6461623977268354,-1.0083416305235788,0.8159035896340476,-0.18719968522571034,-1.4767392123214949,-0.7802672507945693,-0.040137955762098734,1.523461809165565
Cooper,Timothy,1.631343198846645,-1.0534570658827398,1.7583538335949327,1.0011287264380062,-0.9691953867476463,0.7220757844619891,1.51926286751612,0.9917273766439184,0.8159035896340476,-0.5949667188951487,-0.8224397845409218,1.1098584437643215,-0.040137955762098734,0.11670970332662016
Hunter,Anna,-0.27040443727506064,0.3880383418460901,0.11545383821336898,-0.9988725461489633,1.0317836977698849,-1.3950819706614512,-1.1000385418517336,-1.0083416305235788,0.8159035896340476,-0.4034397788382913,-0.7191293485755683,-0.15022535260827233,1.542259415749127,0.6782849400903573
Jenkins,Richard,-1.3995670962223232,0.7867498376008699,-0.21997157751036633,1.0011287264380062,-0.9691953867476463,-1.3950819706614512,0.6461623977268354,0.9917273766439184,-1.2256350048031088,-1.2692827659156054,0.7616535669278335,-0.15022535260827233,-1.6285990740009553,-0.8083924909040522
Nunez,Tonya,-0.3298340509038639,0.970770527949232,-0.30896199392686846,-0.9988725461489633,-0.9691953867476463,0.01635653275417563,-1.1000385418517336,-1.0083416305235788,0.8159035896340476,-0.15542563065406578,0.10735413914726079,-0.7802672507945693,-0.040137955762098734,0.6866832136186641
Hayes,Diane,-0.9835598008207002,0.9298770412051512,0.12229925486079274,-0.9988725461489633,1.0317836977698849,0.7220757844619891,1.0827126326214775,0.9917273766439184,0.8159035896340476,2.633630270634734,-1.4423024003330436,1.1098584437643215,-0.040137955762098734,1.3180514982600267
Pierce,Kathryn,-1.3995670962223232,-0.7978727737322384,0.13599008815563832,1.0011287264380062,1.0317836977698849,-0.6893627189536378,-1.536588776746376,0.9917273766439184,-1.2256350048031088,0.9972664601950394,0.9338376268700898,-0.15022535260827233,-0.040137955762098734,-0.8083924909040522
